,comment_no,contents,deleted_yn,down_count,enc_writer_id,enc_writer_profile_user_id,group_no,is_facebook,is_me2day,is_mine,is_reply,is_twitter,is_yozm,mobile_yn,modified_ymdt,object_id,object_url,parent_comment_no,registered_ymdt,reply_level,status,ticket,up_count,visible_yn,writer_id,writer_ip,writer_nickname,writer_profile_type,writer_profile_user_id
2803,1935848,¿¹»ó ¸øÇÒ Ä¡¸íÀûÀÎ À¥¼Ò¼³ÀÌ¿¡¿ä~¢¾¿ØÁö Áßµ¶µÈ ´À³¦?,N,0,cVdfYBcv0S13MHstpoYEKA%3D%3D,y7y61CJXBbn6Lp0F1HyTIg%3D%3D,-1935848,false,false,N,N,false,false,Y,2016-01-20T10:57:37.0+0900,novel-398097,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398097#commentDiv,0,2015-10-17T16:38:40.0+0900,1,0,novel01,4,Y,0407****,180.228.xxx.129,¿¡½º´õ¿ÕÈÄ,naver,0407****
2804,1934739,"ÁøÂ¥~~!Àç¹Õ¾î¿ä~~^^»ö´Ù¸£°í ÄÚ¹ÍÇÏ°í
°¨»óÀûÀÎ ¼Ò¼³~! ÀßÀĞ°í ÀÖ½À´Ï´Ù~
Áñ°Å¿òÀ» ÁÖ¼Å¼­ °¨»çÇÕ´Ï´Ù~~",N,0,CVGgWDZCI%2FO8T1soyxMGYQ%3D%3D,4Lw4ZGH1%2FKTnWFYACQXYbQ%3D%3D,-1934739,false,false,N,N,false,false,Y,2016-01-20T10:57:38.0+0900,novel-398097,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398097#commentDiv,0,2015-10-16T23:53:24.0+0900,1,0,novel01,3,Y,hia7****,121.155.xxx.70,¼³ÅÁÀÎÇü,naver,hia7****
2805,1921787,"µî¼ö¿¡ ¸ø¿Ã¶ó°¡½Ã´Â ÀÌÀ¯°¡ ÀÖ´Ù¸é ÀÌ ¼Ò¼³ÀÌ ³Ê¹« ¶È¶ÈÇØ¼­ ¸¹Àº »ç¶÷µéÀÌ They just don't get it.  ¤»¤»¤»
Á¤¸» Àç¹Õ°Ô Àß ÀĞ°í ÀÖ½À´Ï´Ù.  ±Û¼Ó¿¡ ÇÏ³ª ÇÏ³ª ±íÀº ¶æÀÌ ´Ù ÀÖ¾î ¾²½Ç¶§ ¾öÃ» °í»ı°ú ¸¹Àº °øºÎ°¡ ÇÊ¿äÇÏ¼ÌÀ¸¸®¶ó ¹Ï½À´Ï´Ù.  ½±°Ô ÀĞ´Â Á¦°¡ È²¼ÛÇÏ³×¿ä.  ÀÌ°Å ¸ø ÀĞ´Â »ç¶÷µéÀº ºÒ½ÖÇØ¿ä.  
 ÀÛ°¡´Ô È­ÀÌÆÃ!!",N,0,8k4ZXnmPItFfIWRovn%2FEUA%3D%3D,v2k1hDXp5d3589eUdKuGCQ%3D%3D,-1921787,false,false,N,N,false,false,Y,2016-01-20T10:57:41.0+0900,novel-398097,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398097#commentDiv,0,2015-10-09T08:10:41.0+0900,1,0,novel01,7,Y,mkim****,24.228.xxx.128,½º¹Ö±â,naver,mkim****
2806,1913588,Á¦°¡ ³×ÀÌ¹ö À¥¼Ò¼³Áß Á©ÁÁ¾ÆÇÏ´Â ÀÛÇ° ¤Ğ¤Ğ¢¾ ÀÛ°¡´Ô ±ÛÀ» ¾îÂÀÀÌ¸® ¸À±ò³ª°Ô ½áÁÖ½Ã´ÂÁö .. Ä³¸¯ÅÍ ÇÏ³ªÇÏ³ª ´Ù ÁÁ°í ÀÛ°¡´Ôµµ ³Ñ ÁÁ¾Æ¿© ¤Ğ¤Ğ¢¾ Á¦¹ß Á¾ÀÌÃ¥ ³»ÁÖ¼¼¿©¤Ğ¤Ğ¾û¾û ÀÛÇ°ÀÌ¶û ³Ñ ¾î¿ï¸®´Â ÀÏ·¯½ºÆ®µµ ´Ù ´ã¾Æ¼­ .. Á¾ÀÌÃ¥À¸·Î ¼ÒÀåÇØ¼­ ÀĞ±¸½Í¾î¿ä¤Ğ¤Ğ¤Ğ¢¾¢¾,N,0,e4AxbG4dYt9cBljzZPTyVQ%3D%3D,QeFYuj2Fq7Ce0VMoPV3icg%3D%3D,-1913588,false,false,N,N,false,false,Y,2016-03-06T03:18:31.0+0900,novel-398097,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398097#commentDiv,0,2015-10-04T00:51:22.0+0900,1,0,novel01,11,Y,arch****,39.116.xxx.105,ÈŞ,naver,arch****
2807,1913221,"3À§±Ç¾È¿¡ µé ¼öÀÖ½À´Ï´Ù.
ÀÛ°¡´ÔÀÌ¶ó¸é¢½
¾Æ ±×¸®°í ÀÏ·¯ÀÛ°¡´Ô ³Ê¹«³Ê¹« ÀÏ·¯ ÀÌ»µ¿ä ¤Ğ¤Ğ
º¸Åë  ´Ù¸¥ À¥¼Ò¼³ º¸¸é  ³²ÁÖµé ¸ö ºñÀ²ÀÌ ¾ó±¼ÀÌ¶û ¾È¸Â¾Æ¼­ ÂÍ ÀÌ»óÇÑµ¥ º¯¾¾ºÎÀÎ½ºÄµµé ÀÏ·¯´Â ÁøÂ¥ ÀÚ¿¬½º·´°í ÀÌ»Û°Í°°¾Æ¿ä ÀÛ°¡´Ô ÀÏ·¯ÇÏ½Å ÀÛÇ° Á¦°¡ ´Ù Ã¬°ÜºÃ½À´Ï´Ù ÈÄÈÊ",N,0,jg9aBq4wioJ2DOKoHm7Bqg%3D%3D,7EISvMpc3B6bSqZCxk7xWQ%3D%3D,-1913221,false,false,N,N,false,false,Y,2016-03-06T03:18:29.0+0900,novel-398097,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398097#commentDiv,0,2015-10-03T18:15:20.0+0900,1,0,novel01,12,Y,dbst****,218.154.xxx.78,¼­ÀÓÀÌ,naver,dbst****
2808,1913219,"À°½Ã¸ó ÀÛ°¡´Ô ¼Ò¼³ ÁøÂ¥Àç¹ÌÀÖ°Ôº¸°íÀÖ¾î¿ä
Â÷Æ®»óÀ§±Ç¿¡ ¿Ö ¾È¿Ã¶ó°¡´ÂÁö ÀÌÇØµÇÁö ¾Ê´Â À¯ÀÏÇÑ ÀÛÇ°ÀÔ´Ï´Ù Á¦°¡ ³×ÀÌ¹ö À¥¼Ò¼³¿¡¼­ ÃÑ 8°¡ÁöÀÇ ÀÛÇ°À» ÇöÀç º¸°íÀÖ´Âµ¥ º¯¾¾ºÎÀÎ½ºÄµµéÀÌ Á¦ÀÏ Àç¹ÌÀÖ°í Á¦ÀÏ Ã³À½º» ÀÛÇ°ÀÌ±âµµ ÇÕ´Ï´Ù. ÀÛ°¡´Ô ¶Ç´Ù¸¥ ÀÛÇ° »¡¸®³»ÁÖ¼Å¾ßµÉµí~ Á¦°¡ ¾Ö°¡Å¾´Ï´Ù  ÀÛ°¡´Ô¢½¤¾¤¾",N,1,TZLKraBhzaGmSengSixK8Q%3D%3D,XUKhaQFWq31rGH0Bhip%2Bgw%3D%3D,-1913219,false,false,N,N,false,false,Y,2016-05-14T17:02:59.0+0900,novel-398097,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398097#commentDiv,0,2015-10-03T18:12:24.0+0900,1,0,novel01,25,Y,dbst****,218.154.xxx.78,¼­ÀÓÀÌ,naver,dbst****
2809,1911998,"¸¹ÀÌ ÀÀ¿øÇØÁÖ¼Å¼­ °¨»çÇÕ´Ï´Ù ^^¢¾
±×¸®°í º¯¾¾ºÎÀÎ ½ºÄµµé À¥¼Ò¼³ ¾÷µ¥ÀÌÆ® ½Ã°£Àº 
¸ñ¿äÀÏ, Åä¿äÀÏ ¿ÀÀü 10½Ã ¹İÀÌ¿¡¿ë
¾ÕÀ¸·Îµµ °è¼Ó ¾ÖÁ¤ÇØÁÖ¼¼¿ä o(^-^)o",N,2,qQuPYonR%2FzsXDdJ6137Ftg%3D%3D,%2B5nNMJPMANlGbg7MvKe8bw%3D%3D,-1911998,false,false,N,N,false,false,Y,2016-03-06T03:18:36.0+0900,novel-398097,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398097#commentDiv,0,2015-10-03T10:18:12.0+0900,1,0,novel01,7,Y,yako****,175.113.xxx.103,À°½Ã¸ó,novel,yako****
2810,1911965,±×¸®°í À¥¼Ò¼³µéÀº ¸î ½Ã¿¡ ³ª¿À³ª¿ä?,N,1,JNW1e95Ij%2Bw6YZsJGccXEg%3D%3D,NMBKAjeS%2FBWBJQFQme8kNA%3D%3D,-1911965,false,false,N,N,false,false,N,2015-11-21T12:49:09.0+0900,novel-398097,http://novel.naver.com/webnovel/list.nhn?novelId=398097,0,2015-10-03T09:02:58.0+0900,1,0,novel01,4,Y,jeon****,121.128.xxx.89,³ÉÀÌ,naver,jeon****
2811,1911961,"ÀÛ°¡´Ô ´öºĞ¿¡ À¥¼Ò¼³¿¡ °ü½ÉÀ» °¡Áö°Ô µÅ¼­ ¸¹Àº À¥¼Ò¼³µé Á¤ÁÖÇà Çß½À´Ï´Ù. ÇÏÁK
Àú¿¡°Ô  ½Å¼¼°è¸¦ ¿­¾îÁÖ½Å ÀÛ°¡´Ô°ú ±×¸²ÀÛ°¡´Ô? °¨»çÇÕ´Ï´Ù.",N,0,Wr8E4N%2Fwh5Q59%2BFU7L41bw%3D%3D,wK7RiiRD%2BA2OFS37jdi1JA%3D%3D,-1911961,false,false,N,N,false,false,N,2015-11-05T20:46:03.0+0900,novel-398097,http://novel.naver.com/webnovel/list.nhn?novelId=398097,0,2015-10-03T09:00:40.0+0900,1,0,novel01,4,Y,jeon****,121.128.xxx.89,³ÉÀÌ,naver,jeon****
2812,1911883,"º¯¾¾ºÎÀÎ½ºÄËµé ¿¬ÀçÇÑ´Ù´Â °øÁö º¼¶§ ºÎÅÍ ¾öÃ» ±â´ë Çß´Âµ¥ Á¦ ±â´ë ÀÌ»óÀ¸·Î Àç¹Õ¾î¿ä! ´Ù¸¥°Ç ¸ô¶óµµ º¯¾¾ºÎÀÎ½ºÄËµéÀº ¹Ù·Î¹Ù·Î º¸´ÂÁßÀÔ´Ï´Ù. ¸ôÀÔ·Â,ÁıÁß·Â,Àç¹Ì ÁøÂ¥ º¸ÀåµÇ´Â ÀÛÇ°ÀÔ´Ï´Ù. ±×·³ ¾ÕÀ¸·Îµµ Èû ³»½Ã°í ÀÌ·± ÁÁÀº ¼Ò¼³ ½áÁÖ¼Å¼­ °¨»çÇÕ´Ï´Ù.

²ÜÀë bb",N,0,WzCh%2FHEVN62IdiYgwrISEA%3D%3D,R1TsJkEIT%2FUMhsgN%2Bha3tg%3D%3D,-1911883,false,false,N,N,false,false,Y,2015-11-05T20:46:04.0+0900,novel-398097,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398097#commentDiv,0,2015-10-03T02:01:41.0+0900,1,0,novel01,5,Y,dltm****,175.192.xxx.159,Ä¡Å²¹«¸¶´Ï,naver,dltm****
2813,1909784,½ºÆ¿´Ô ±×¸²Ã¼µÎ Â¯¢¾,N,0,UcsdEzbr41esruVr1fXQKA%3D%3D,RBSFLGF2SNJC%2FLGx4xN%2B%2Bw%3D%3D,-1909784,false,false,N,N,false,false,Y,2015-11-05T20:46:05.0+0900,novel-398097,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398097#commentDiv,0,2015-10-01T19:46:29.0+0900,1,0,novel01,5,Y,dalo****,182.210.xxx.21,´«²É,naver,dalo****
2814,1909782,"¹ÌÄ£..... ÀÌ ÈíÀÔ·Â!! ÇÊ·Â!! ¿©ÅÂ²¯ ºÁ¿Ô´ø ¿ª»ç·Î¸Ç½º ¼Ò¼³Áß Â¯ÀÌ¿¡¿©! »¡¸® ¿Ï¾ó±ºÀÌ À²À» ¹Ğ°í ¿ÕÀ§¿¡ ¿Ã¶ó¼­ ¼¼ÀÚµÎ ³º°í ¿À¼øµµ¼ø »ì¸é ÁÁ°Ú¾î¿ä, À²ÀÌ ºÒ½ÖÇÏ±ä ÇÏÁö¸¸..... ±Û±¸ ¼÷¿ø´¤ Çö½Ç¼¼°è·Î ¼ÒÈ¯ÇØÁÖ¼¼¿é!! ¼÷¿ø´¤Àº 10ÃÊ³»·Î.µ¶ÀÚµé¿¡°Ô.»ç¸ÁÇÒ.°ÍÀÔ´Ï´Ù!!
³×ÀÌ¹öÀ¥¼Ò¼³Àº ½Ã¸óÃµÇÏ(?)´å!!!! ¾î¼­ À°½Ã¸ó´ÔÀ» ´õ´õ À§·Î ¸ğ½ÃÀã!!(½ÃÀ§(?))",N,0,moaTc12VNuN3h1ko%2BYqJ%2FQ%3D%3D,OH4AQdLg5CNEulw3Hpch0w%3D%3D,-1909782,false,false,N,N,false,false,Y,2015-11-05T20:46:07.0+0900,novel-398097,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398097#commentDiv,0,2015-10-01T19:45:59.0+0900,1,0,novel01,5,Y,dalo****,182.210.xxx.21,´«²É,naver,dalo****
2815,1909749,"»ç½ÇÀº ³×ÀÌ¹ö À¥Å÷¸¸ Ç×»ó º¸´Ù°¡ ¾î´À³¯ À°½Ã¸ó ÀÛ°¡´ÔÀÇ º¯¾¾ºÎÀÎ ½ºÄµµé Ç¥Áö(?)¸¦ º¸°í ´«¿¡ ¶ç¾î¼­ ±× ÈÄ·Î Âß Á¤ÁÖÇàÇß´Âµ¥ ÁøÂ¥ ÇÙ²ÜÀëÀÌ¿¡¿ë¤Ì¤Ì¢½
Ç×»ó ºüÁü¾øÀÌ µ¶ÀÚµéÀ» À§ÇØ ¼Ò¼³ ¿¬±¸¸¦ ÇÏ¼ÌÀ» À°½Ã¸ó ÀÛ°¡´Ô°ú ¾ğÁ¦³ª µ¶ÀÚµéÀÇ ´«À» Áñ°Ì°Ô ÇØÁÖ½Ã´Â ¿¹»Û ±×¸²À» ±×·ÁÁÖ½Ã´Â ½ºÆ¿ ´Ôµµ °¨»çµå·Á¿ä!!
¹Ì¸®º¸±âÆíÀÌ ¿Ï°á µÈ°Í Áø½ÉÀ¸·Î ÃàÇÏµå¸®±¸ Ã¥À¸·Î Ãâ°£µÈ´Ù¸é ²À »ç¼­ µÎ°íµÎ°í ÀĞ°í½ÍÀº ¼Ò¼³ÀÎ°Í°°½À´Ï´Ù~ 
¸¶Áö¸·À¸·Î À°½Ã¸ó ÀÛ°¡´Ô ÆÄÀÌÆÃ ^^ !",N,1,zgG6OkTtC%2F%2B3xhGlCm12YA%3D%3D,%2B8jbd4NLMBcNI6rtjC9tNg%3D%3D,-1909749,false,false,N,N,false,false,Y,2015-11-13T23:11:44.0+0900,novel-398097,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398097#commentDiv,0,2015-10-01T19:26:30.0+0900,1,0,novel01,6,Y,yeri****,112.148.xxx.164,¿À·»Áö³ª¹«,naver,yeri****
2816,1909683,¾ÆÈëÈëÈåÈæ Á¦¸¶À½¿¡ ½ïµå´Â ¼Ò¼³ÀÌ¿É´Ï´Ù ´«ÀÌÁñ°Ì°í ÀÔÀÌ ÀúÀı·Î¹ú¾îÁö´Â ¾Æ¸§´Ù¿î »ğÈ­°¡ÀÖ°í Ç×»ó ¸ÚÁø¼Ò¼³À» À°½Ã¸óÀÛ°¡´ÔÀÇ ¾ãºê¸®ÇÏ°í °íÀ¸½Å ¼ÕÀ¸·Î ¾´ ÀÌ ÃÖ°íÀÇ¼Ò¼³À» µ¶ÀÚµé¿¡°Ô ²ÀÃßÃµÇÏ¿É³ªÀÌ´Ù¡è(^p^)¡èÀ°½Ã¸ó ¸¸¼¼~,N,0,avJh5HDspxSAZQaWVEvdnQ%3D%3D,FOVVJB3mwVXY8CwMO6mQvQ%3D%3D,-1909683,false,false,N,N,false,false,Y,2015-11-13T23:11:49.0+0900,novel-398097,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398097#commentDiv,0,2015-10-01T18:31:50.0+0900,1,0,novel01,4,Y,mrkp****,175.121.xxx.72,»óÅ­ÇÏ·î,naver,mrkp****
2817,1909501,"¾îÁ¦ ¹®µæ ½É½ÉÇØ¼­ Àç¹ÌÀÖ´Â À¥¼Ò¼³ Ã£´Ù°¡ ÀÛÇ°¸®ºä¸¦ º¸´Ï Àç¹ÌÀÖ´Ù±â¿¡ ¸î Æí ÀĞ¾îº¸·ÁÇß´Âµ¥ ³¡±îÁö Á¤ÁÖÇàÇÏ°Ô¸¸µç ÀÛÇ°! :D ÀÛÇ°¸®ºä¸¦ ÅëÇØ ¾Ë°í´Â ÀÖ¾úÁö¸¸ ÀÛ°¡´ÔÀÇ À¯¸Ó(¼¾½º)´öºĞ¿¡ ¿­½ÉÈ÷ ¿ô¾ú³×¿ä ¤»¤»¤» ¿À·£¸¸¿¡ ÀÏ·¯½ºÆ®µµ ¿¹»Ú°í ½ºÅä¸®µµ ÁÁÀº ¼Ò¼³ ÀĞ¾îº¸³×¿ä :&gt;
n½ºÅä¾î¿¡´Â ¹Ì¸®º¸±â°¡ ¿Ï°áÀÌ µÇ¾ú´Ù°í ÇÏ´Âµ¥ ´ÙÀ½ ³»¿ëÀÌ ±â´ëµÇ³×¿ä. ÀÛ°¡´Ô °¨»çÇÕ´Ï´Ù¢½",N,0,VF9YWvjJaiWeB8ByC%2BFFWQ%3D%3D,sDhQo7rI5FIDGDq8STNgyw%3D%3D,-1909501,false,false,N,N,false,false,N,2015-11-13T23:11:52.0+0900,novel-398097,http://novel.naver.com/webnovel/list.nhn?novelId=398097,0,2015-10-01T16:41:51.0+0900,1,0,novel01,4,Y,cbgb****,211.208.xxx.93,ÁöÀ¯,naver,cbgb****
2818,1908883,"¾È³çÇÏ¼¼¿ä~ º¯¾¾ºÎÀÎ ½ºÄµµé ÃÊ¹İºÎÅÍ ³Ê¹« Àßº¸°íÀÖ´Â »ç¶÷Áß 1ÀÎÀÔ´Ï´Ù
±×µ¿¾È ÀÌ·¸°Ô ¼ö°íÇØÁÖ¼Å¼­ ³Ê¹« °¨»çÇÏ±¸, ¸À±ò³ª´Â ¾ğ¾îÀ¯Èñ°¡ Âü Àç¹ÌÀÖ¾î¼­ ´Ù¸¥ ÀÛ°¡´Ôµé°ú Â÷º°ÀÌ µÇ¾ú´ø°Í°°¾Æ¿ä¤¾¤¾ ´çµ¹ÇÑ ¹é¿µÀÌ°¡ ¹ß¾ÏÄ³¸¯ÅÍ°¡ ¾Æ´Ï¶ó »çÀÌ´ÙÄ³¸¯ÅÍÀÎ °Íµµ ¸¶À½¿¡ µé¾ú±¸¿ä¤»¤»º¸¸é¼­ ½ºÆ®·¹½º Ç®¸®´Â ´À³¦?:) 
Áö±İÁ¦°¡ ÇØ¿Ü¿¡ ³ª¿ÍÀÖ´Âµ¥ ¸¾¸Ô°í ½ºÆ®·¹ÀÌÆ®·Î º¸·Á°í °áÁ¦ÇÏ·Á´Âµ¥ ÀüºÎ´Ù ÈŞ´ëÆù º»ÀÎÀÎÁõÀ» ÇØ¾ßÇØ¼­¤Ğ¤Ğ °áÁ¦¸¦ ÇÏÁö¸øÇÏ°í ¸¶À½À» °íÀÌ°íÀÌ Á¢¾ú´Âµ¥.. ÀÌ·± ÀÌº¥Æ®°¡ ¶±ÇÏ´Ï ÀÖ´Ù´Ï¿ä! ¤¾¤¾ ²À »ÌÇûÀ¸¸é ÁÁ°Ú¾î¿ä ÀÛ°¡´Ô!!! ±×µ¿¾È °¨»çÇß½À´Ï´Ù~",N,0,FNsfF%2FdX4NL6A7HLxb42Lw%3D%3D,AkU0NQ7noId%2Bx5n24QEXqA%3D%3D,-1908883,false,false,N,N,false,false,Y,2015-11-13T23:12:06.0+0900,novel-398097,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398097#commentDiv#commentDiv,0,2015-10-01T11:01:39.0+0900,1,0,novel01,4,Y,ssun****,112.209.xxx.43,ÇŞ»ì,naver,ssun****
2819,1908606,"~~~~~~~º¸³» ÁÖ½Å »ç¶û Àß ¹Ş¾Ò½À´Ï´Ù (^¢¾^)

¿©·¯ºĞÀÌ ³²°ÜÁÖ½Å ¸®ºäµé °¨»çÈ÷ Àß º¸°í ÀÖ½À´Ï´Ù
Á¤¼º¾î¸° ¸®ºäµé¿¡ ¸¹ÀÌ °¨µ¿ ¹Ş°í ÈûÀÌ ºÒ²öºÒ²ö ³ª¿ä o(^-^)o 
ÀÀ¿øÇØÁÖ½Å ´öºĞ¿¡ ¿£½ºÅä¾î ¹Ì¸®º¸±â¿¡¼­ ¹«»çÈ÷ ¿Ï°áÀ» ³¾ ¼ö ÀÖ¾ú¾î¿ä. À¥¼Ò¼³Àº ³»³â 2¿ù µ¿¾È ¿¬ÀçµÇ´Ï ½ºÆ¿´ÔÀÇ ¾Æ¸§´Ù¿î ÀÏ·¯¿Í ÇÔ²² °è¼Ó ¸¹ÀÌ »ç¶ûÇØÁÖ¼¼¿ë!",N,0,77J65GhJ2%2FsLxhQt%2Bdsm2A%3D%3D,TRAbrH5HyawBh8cFUG9mJg%3D%3D,-1908606,false,false,N,N,false,false,Y,2016-03-06T03:18:44.0+0900,novel-398097,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398097#commentDiv,0,2015-10-01T06:02:07.0+0900,1,0,novel01,7,Y,yako****,175.113.xxx.103,À°½Ã¸ó,novel,yako****
2820,1908115,À¢¸¸ÇÑ À¥¼Ò¼³Àº ´Ù ºÃ´Âµ¥ À¯ÀÏÇÏ°Ô ´Ù½Ãº¸°í ½Í°í ¶Ç º¸°í½ÍÀº ¼Ò¼³ÀÔ´Ï´Ù. ÀÌ ¼Ò¼³ 8È­ ³ª¿Ã ¶§ºÎÅÍ ¿äÀÏ¸¶´Ù Ã¬°ÜºÃ´Âµ¥ ½ºÅä¾î¿Ï°á ³µ´Ù´Â ¼Ò¸®µè°í ÀÏºÎ·¯ Âü°í ÀÖ¾î¿ä¤Ğ¤Ğ Á»´õ ¿À·¡¿À·¡ º¸°í ½Í°í ¿À·¡¿À·¡ ¿©¿îÀ» ³²±â°í ½Í¾î¼­¿ä. (½½½½ ÇÑ°è°¡..) Á¦°¡ »ç±Ø¹°À» Á¤¸» ÁÁ¾ÆÇÏ´Âµ¥ ±×°ÍºÎÅÍ ÃëÇâÀú°İ¿¡´Ù ¿Ï¾óµµ Â¯ ÁÁ°í ÀÌÀ²ÀÌ ¿ÏÀü ³»²¨½º·´³×¿ä..¢¾ Á¤¸» Ã¥À¸·Î ³ª¿À¸é ²À »ç°í ½ÍÀº À¥¼Ò¼³ÀÔ´Ï´Ù. ÀÏ·¯½ºÆ®µµ ¸ÅÈ­ Á¤¸» Àß º¸°í ÀÖ¾î¿ä. ¼Ò¼³°ú ÇÔ²² ÀÏ·¯½ºÆ® ¶ÇÇÑ ÀÌ ¼Ò¼³À» º¸´Â µ¥ ÀÖ¾î °¡Àå Å« ¹¦¹Ì°¡ ¾Æ´Ñ°¡ ½Í¾î¿ä~~Áö±İ ½ÃÇè±â°£ÀÎµ¥ °áÁ¦¸¦ ¸î¹øÀÎ°¡ °í¹ÎÇß¾î¿ä...¤Ğ¤Ğ µŞ³»¿ë Á¤¸» ±Ã±İÇÏÁö¸¸ ¾Æ²¸¸Ô´Â »çÅÁÀÌ ¸ÀÀÖµí Àúµµ Á¶±İ¾¿ ²¨³» ÀĞ°Ú½À´Ï´Ù...ÀÛ°¡´Ôµé »ç¶ûÇØ¿ä Á¦ »ç¶û ¹Ş¾ÆÁÖ¼¼¿ä~~~~(^¢¾^),N,0,PAeJ%2B9k9NQLv%2BMryWfBcBw%3D%3D,XaKiLwH%2BRaxzlC1%2Bi5ToYA%3D%3D,-1908115,false,false,N,N,false,false,Y,2015-11-13T23:12:13.0+0900,novel-398097,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398097#commentDiv,0,2015-09-30T19:48:18.0+0900,1,0,novel01,4,Y,cnwk****,175.223.xxx.229,À±¼Ò¿µ,naver,cnwk****
2821,1896767,Á¤¸» ÀÛ°¡´ÔÀº ÃµÀç¿¡¿ä!!!,N,0,huQieeFBEPGBRjT2SgAeZg%3D%3D,O5uELeJI5fRUwFhHmGjO2w%3D%3D,-1896767,false,false,N,N,false,false,Y,2016-03-06T03:18:46.0+0900,novel-398097,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398097#commentDiv,0,2015-09-23T13:52:21.0+0900,1,0,novel01,5,Y,znmb****,223.62.xxx.121,,naver,znmb****
2822,1893845,"ÀÌ ¼Ò¼³ ¿ÏÀü ÃßÃµÃßÃµ. À¥¼Ò¼³¿¡ Ç« ºüÁö°Ô µÈ ÀÌ ¼Ò¼³·Î ´õ Ç« ºüÁö°Ô µÇ¾ú¾î¿ä. ÀÌ ¼Ò¼³Àº ÀûÀıÇÑ ¿ª»çÀû ¿ä¼ÒÀÇ °¡¹Ì¿Í ÅºÅºÇÑ ½Ã³ª¸®¿À, ÀÛ°¡´ÔÀÇ »§»§ ÅÍÁö´Â ¼¾½º µî Á¤¸» »ç±Ø·Î¸Ç½ºÀÇ Çõ¸íÀÔ´Ïˆª¤»¤»¤»¤» ÁøÂ¥ ¾Èº»ºĞµé °­Ãß°­Ãß. µÚ·Î °¡¸é °¥¼ö·Ï Èï¹ÌÁøÁøÇÑ Àü°³¿¡ ´õ Æş´çÆş´ç ºüÁö°Ô µÇ½Ç°Å¿¹¿ä. ÀÛ°¡´Ô ¾Ö.. ¾ÖÁ¤ÇÕ´Ï´ç!¢¾.¢¾",N,0,3NgrACB7%2Fp54Us2PviyC0w%3D%3D,0htTWsELsfZ2tVQCRX0tZQ%3D%3D,-1893845,false,false,N,N,false,false,N,2016-01-20T10:59:40.0+0900,novel-398097,http://novel.naver.com/webnovel/list.nhn?novelId=398097,0,2015-09-21T13:39:46.0+0900,1,0,novel01,4,Y,frie****,121.148.xxx.14,´Şºû,naver,frie****
2823,1880629,ÀÌ ÀÛÇ° ¹¦ÇÏ°Ô ÀëÀÖ½À´Ï´Ù. Àü·¡µ¿È­µéÀ» ÀûÀıÈ÷ ¹èÇÕÇÏ°í ¸ğ¶ö±î? Á¡Á¡ ºüÁ®µé°ÔÇÏ´Â ¸Å·ÂÀÖ´Â ÀÛÇ°ÀÔ´Ï´Ù. ¾÷µ«ÇÏ´Â ³¯ÀÌ ±â´Ù·ÁÁı´Ï´Ù.,N,0,ZXvGdUcoAYqpTpmt%2BTbAiw%3D%3D,JnkXO3Jev1lGOFxYEUfX5Q%3D%3D,-1880629,false,false,N,N,false,false,Y,2015-10-01T10:46:47.0+0900,novel-398097,http://m.novel.naver.com/ncomment/ncommentList.nhn?novelId=398097#commentDiv,0,2015-09-13T13:02:10.0+0900,1,0,novel01,3,Y,lys5****,211.36.xxx.82,ÄáÀÌ,naver,lys5****
